id,stance,text
1248309692406865923,2,"@greta I do not trust this person he has been in charge of a 40B a year budget since 1984 ,clearly he didn’t spend that money on studying the coronavirus in 2003 til present ?Why was he clueless on drugs like hydroxychloroquine, Remdesivir, and HIV cocktails that had shown promise?"
1248902851306414081,2,"Doctor: let’s start the patient on Azithromycin and Hydroxychloroquine
Pharmacist: Watch for the beat drop
#COVID19 #Pharmacist #Edition 😂 https://t.co/GGeQFkgFMv"
1248903622374477827,0,https://t.co/k5GfHG63vK:  Epidemiology of SARS-CoV-2 and Mortality to Covid19 Disease in French Cancer Patients: Condition:   Cancer &amp; COVID 19 Interventions:   Drug: Hydroxychloroquine;   Drug: Azithromycin Sponsor:  … https://t.co/WoAynorLOS #coronavirus #SARS_CoV_2 #covid19
1248909059085877248,2,"#China gave #COVID__19 to world.
#India gave #Hydroxychloroquine tablets to the world.
Two of the oldest #civilizations of the #Worldwide gave completely different results.
Isn't this start of era of Indian dominance in the world?"
1248909108276854784,2,"How many vaccines would you like to inject into the human body? The Chinese Communist regime still has 1,500 viruses in stock! Why do you all oppose the treatment with hydroxychloroquine? You are committing a CRIME against HUMANITY! @BorisJohnson @EmmanuelMacron https://t.co/PQtCPk51y2"
1248909301311090689,2,"The World leaders don't have to face psuedo journalists who would twist &amp; turn his response. Leave alone Modi ji,  the recent Trump response regarding Hydroxychloroquine was also very well twisted &amp; turned by our media. https://t.co/LIcrcLMlxW"
1248886107049046016,0,"@RajCMO  Decision of Central Cabinet  the closure of RDPLJaipur is still under process. 25 employees of company who did not opt VRS are willing to offer their services in fight against corona pandemic. RDPLmanufacture Hydroxychloroquine ,Oseltamivir medici ."
1248886287773257728,0,"#StayHome
#SocialDistancing
#coronavirusinindia

Coronavirus myth busted: Kalonji seeds do not have hydroxychloroquine and will not prevent COVID-19 - Firstpost
 https://t.co/veM5hiA8gt"
1248886303971627009,2,"@shabbyesque Here are the Trump Interventions so far...
China and EU #TravelBan.
#WuhanVirus Rapid Response Team.
Economic Stimulus Checks.
Trump #DailyBriefings.
#FlattenTheCurve.
#PPE Respirators and Masks.
Widespread Attention to #Hydroxychloroquine.
#KeepAmericaSafe.
#MAGA."
1248886354970161152,2,The drug also is in capsule form and has a strong recommendation from FDA and WHO as an effective drug against the virus. It is the HYDROXYCHLOROQUINE SULFATE TABLETS buy sell drug. Visit here #covid19treatment https://t.co/iaxBbF9TEB https://t.co/A9hHbeEBAL
1248886987416842240,2,WOW! Dr. Fauci Cheered Hydroxychloroquine Success Treating MERS Coronavirus in 2013... But Today He's Skeptical... That's Weird? https://t.co/ZcS06KvqgY
1248891533958373376,0,"Covid-19, hydroxychloroquine and Acharya Prafulla Chandra Ray - india news - Hindustan Times https://t.co/g0wawiIx83"
1248891597900722176,0,"#HealthIT #HealthcareIT A key ingredient that compound pharmacies need for hydroxychloroquine skyrockets in price https://t.co/qZjFdIgG7D

As global demand intensifies for an old malaria drug that some believe can combat Covid-19, a distributor that supplies the key active phar…"
1248892034158669824,0,"War against COVID19 and Hydroxychloroquine’s historic Indian connection – Part – 2

https://t.co/OWde761ehi"
1248892189733556225,0,"#Pharmaceutical #industry has significantly increased the #production of #hydroxychloroquine (HCQ). 20 crore tablets of HCQ have been produced by the industry this month: Pankaj Patel, CEO of Zydus Cadila, in Ahmedabad #COVID19

#coronavirusinindia"
1248892201515581441,2,"@WhiteHouse @realDonaldTrump Hydroxychloroquine SAVES LIVES!!
Hydroxychloroquine MUST be made available for the treatment of COVID-19 to SAVE LIVES!
CONTACT THE CDC... NOW!
@CDCDirector
https://t.co/cvNC9FTESF"
1248892365147947008,2,"@DerekJShaffer @cjsienna55 Also all drugs that treat the 
autoimmune disease rheumatoid arthritis, potentialy could works for COVID-19, including #Hydroxychloroquine and for example anakinra (Interleukin-1 Receptor Antagonist).
https://t.co/WePPNpPXVD https://t.co/RaEfU4Im3Q"
1248897872562700288,1,"@Marthur5 @Saldino1234 @BoudicaThe @NikkiRedeemed @IngrahamAngle I would not be surprised if Donald Trump starts campaigning that he alone cured Covid-19 using his gut feelings on hydroxychloroquine, knowing the ""elite"" experts were all wrong."
1248898051525181442,0,"#COVID19 UPDATE:

Pharmaceutical industry has significantly increased the production of hydroxychloroquine (HCQ). 20 crore tablets of HCQ have been produced by the industry this month. https://t.co/zg1Dhdheji"
1248898102871949318,0,@theblaze Preening for VP on Daily Show last week instead of Pandemic Planning. FEMA application paperwork too difficult. Played Doctor &amp; Banned HydroxyChloroquine prescriptions ( then reversed) https://t.co/WvXgHSsKYh
1248898195796701186,0,"How available is Covid testing, and treatment? How many tests are available in every city? And doses available for Hydroxychloroquine?"
1248898274867773442,1,"Hydroxychloroquine-COVID-19 study did not meet publishing society's ""expected standard"" https://t.co/heLKKDXRpm via @ivanoransky"
1251664409690345473,1,"Shannon Boxx sharing her story as a pro athlete living with lupus has broken barriers in more ways than one.

Trump has repeatedly spoken about hydroychloroquine as treatment for COVID19, despite not being proven to treat or prevent the virus.

The result - a worldwide shortage. https://t.co/yy0ilJ4tvs"
1251664728524328961,1,"@7blacklabs @WorldofTaz @gatewaypundit @FoxNews @JonScottFNC https://t.co/M5xj8gDxfM.  Side effects of hydroxychloroquine include irreversible retinal damage, cardiac effects (including cardiomyopathy and QT prolongation), worsening of psoriasis and porphyria, proximal myopathy and neuropathy, neuropsychiatric events, and hypoglycemia"
1251664813379313664,2,@dbongino Fox News should lead the nation going back to work! Call all their staff back to the building and give them all hydroxychloroquine and azithromycin to protect them from Covid-19.  Show the country that everyone can go back to work.
1251669564896747520,2,"@realDonaldTrump This doctor has an interesting protocol for treating people with viral induced breathing problems. Is this something we can request if we get sick? His protocol includes Hydroxy Chloroquine, Azithromycin AND Zinc sulfate https://t.co/cf74wv3o6Z"
1251669610916646914,2,WATCH: Michigan Democrat Lawmaker Credits President Trump And Hydroxychloroquine For Saving Her Life From COVID-19! https://t.co/wb8vu9c3bD via @gatewaypundit
1251669812734017538,2,Haiti has a population of 10 mio people but only 44 cases of COVID19. Hungary has also 10 mio people but 1834 cases. The difference in Haiti people are using #Hydroxychloroquine as Malaria prophylaxis.
1251669887392481280,2,Who wud hv thought tat the letter (C) wud destroy dis year n ruin our lives? Coronavirus#C Covid-19#C Case#C Confirmed#C Confinement#C Contamination#C Curfew#C The most serious is: Cemetery#C Cremation#C The possible drug is: Chloroquine#C Wat is annoying is tat it cm frm: China https://t.co/caVGmzpbhi
1251670030284136448,1,"U.S. doctor who cited Trump to push hydroxychloroquine 'miracle cure' charged by feds

https://t.co/gQFN9k1GaD"
1251670113805369344,0,"Michael Savage is not a fan of hydroxychloroquine

Good news is that on Monday we find out the preliminary results of the large New York trials. https://t.co/N7OdltWo1O"
1251670168905773057,2,"@vorachatMD We are fighting COVID

~30 patients received SOME of the following experimental treatments. 0 deaths!

Hydroxychloroquine

Lovenox - prevent clots

Remdesivir - treat PNA

Tocilizumab - treat cytokine storm

HFNC/proning - prevent ventilation

Plasma

Possibilities attached. Cop"
1251670261805580288,2,"Rudy...millions of Doctors around the world HAVE DECIDED...they are administering to Wuhan virus patients w/hydroxychloroquine...azit &amp; zinc (it's their go to treatment)...1,000s of epidemiologists &amp; scientists also agree! https://t.co/WNY2YRk1CT"
1251670327974694912,2,"@LiberDude Nothing will. 

Covid-19 is out. It's never going away. A new study shows it's mortality rate is the same as the flu.

Hydroxychloroquine treatments seem to be working. 

Let's get the hell back to work before we're all completely buggered."
1251670340926951425,2,What to Know About Chloroquine and Other ‘Promising’ Coronavirus Treatments https://t.co/b5qZz7Wfvz via @SELFmagazine
1251670546707886083,2,"another accessible story about antiviral therapeutics and drug repurposing for #COVID19, from @aetiology: What to Know About Chloroquine and Other ‘Promising’ Coronavirus Treatments https://t.co/dLw1vwipBB via @SELFmagazine"
1251670742791606273,1,Sir @realDonaldTrump  will you be asking  Bolsonaro to continue human testing?   “Brazilian chloroquine study on COVID-19 patients was halted after 11 deaths” Reuters https://t.co/O8VBqdjpBC
1251670780988895233,2,"@IMissJamesWoods This is so great to see. People not falling for the fear tactics of the left. 
There is a cure. Covid-19 is not the death sentence the left portrays it to be. 
They want you in fear, they want you scared. That's why they deny the efficacy of Hydroxychloroquine."
1251675613376557056,2,"@studio_barca @RanaAyyub First ?

I think you don't know what is Hydroxychloroquine. This drug is used in India for Malaria &amp; now it will be used for COVID-19, until the proper vaccine comes out. 

Do you want people to die or you want Doctors to use whatever they have for now ?

🙂"
1251676174620610560,1,"#aAynOB1covid #covid #covid19
#coronavirus 
#Remdesivir, Not #covidiot45's #HydroxyChloroquine.
#Resist #maga #kag #teaparty #bigly. #TheResistance🗽 https://t.co/9pSKIWrkDX"
1251225487944359937,2,"#NothingCanStopWhatIsComing 
@realDonaldTrump #TheGreatAwakeningWorldWide #QAnons @RealJamesWoods @andweknow @PatriotsSoapbox #WWG1WGA 
Dr Smith: Hydroxychloroquine / Azithromycin Combo is an Absolute Game Changer (COVID-19)
https://t.co/vn2T2Sa5gi
Worth tracking.
Q https://t.co/OvLnstQvf7"
1251225966178963463,2,"@fnmean1 @glennbeck @Robinlynnarmst1 Oh, That’s why country’s with malaria have the lowest amount of covid 19 patients, hydroxychloroquine works but you are to stupid to believe it."
1251226012937003010,2,Dr Smith: Hydroxychloroquine / Azithromycin Combo is an Absolute Game Changer (COVID-19) https://t.co/IWplx8SFJH #Qanon #WeAreTheNewsNow #FactsMatter #WWG1WGA #WakeUpAmerica #UnitedNotDivided #SaveAmerica #GreatAwakening
1251230936928157696,1,"@MarioATX_MD That kind of suggestive logic is also why hydrochloroquine was even suggested as a solution. Antivirals are not even helpful, let alone an abx

Cao  B et al: A trial of lopinavir–ritonavir in adults hospitalized with severe Covid-19. N Engl J Med, 2020 [Epub ahead of print]."
1251230958277152775,2,"Rachel Hess talked about testing hydroxychloroquine for #Covid19, a treatment used for Malaria, but that helps reduce virus reproduction."
1251231334804017154,2,BREAKING; A study for early treatment of Covid-19 with hydroxychloroquine and azithromycin shows it reduces  need for hospitalization. https://t.co/ghy2I1c2P3
1251235995082776576,2,@BorisJohnson Can we put an end to this pandemic using Hydroxychloroquine regimen. The death in the UK is rising unnecessarily. I know the #LameStreamMedia are incapable if reporting any good information . How long? @BorisJohnson How long? https://t.co/Nn2YYFRAQS
1251236409983328258,2,"3976
Dr Smith: Hydroxychloroquine / Azithromycin Combo is an Absolute Game Changer (COVID-19)
17 Apr 2020 - 11:23:24 AM

https://t.co/puZtJNwjj0📁
Worth tracking.
Q

#WWG1WGA"
1251236657652576256,1,"Traitortrump obviously invested in Hydroxychloroquine in Jan instead of preparing #Americans for a pandemic, he is getting more money Americans life’s paying the price @realDonaldTrump worst ever  https://t.co/lHiz52jNuY"
1251209860026335233,1,they said no hydroxychloroquine for inmates https://t.co/MBWSDIjJIW
1251209952833740800,2,@QBlueSkyQ Chloroquine was identified in 2005 in a study verses SARS to have anti viral properties. WHO/CDC fucci brinx were likely all aware of this medication and its ability to treat this virus the whole time.
1251210237392179201,2,"Guidelines:
1. Phase I: Go back to work.

2. Phase II: I you get #COVID19 #ChinaVirus take #Hydroxychloroquine and #azythromycine. 

3. Phase III: if you have:
- Weak inmune system
- Overweight
- Diabetes
- Heart issues
- Severe respiratory issues
Stay home and #selfquarantine https://t.co/9Bmd8jzTFY"
1251210523280052224,2,"Hydroxychloroquine releases lysosomal enzymes in the cell which absorb toxins like COVID19, thus prevents the cell from being damaged by the bacteria. This is why the drug is working for many patients and should be manufactured on a massive scale. #CoronaVirusUpdate"
1251210581580943360,0,California doctor charged in hydroxychloroquine Covid-19 scam — Quartz https://t.co/4VDLfwLofF
1251214993892278272,1,"The U.S. Centers for Disease Control and Prevention has removed from its website highly unusual guidance informing doctors on how to prescribe hydroxychloroquine and chloroquine, drugs recommended by President Donald Trump to treat the coronavirus. 🤬🤬
 https://t.co/fdo2h2b0Vg"
1251215098808381441,2,"“The treatment we’re using is Plaquenil or hydroxychloroquine. We use 100 mg twice a day in addition to that you have to have the zinc to go with it otherwise it doesn’t work,” Dr. James Buckmaster says.

https://t.co/gOYZNQG8vf"
1251215480741941249,2,"Dr. Smith: ""No person who has received 5 days or more of the #HydroxyChloroquine #Azithromycin combination has been intubated. The chances of that occurring by chance...are 0.000-something....I think this is the beginning of the end [of #Coronavirus].""

#QAnon #MAGA #WWG1WGA https://t.co/wbkk7BB42E"
1251220168941993984,2,@coffee_indiana @letskickcarbon @BatRolfe @krkopsky @mradamscott It’s about the governors being irresponsible. I am from Michigan &amp; Whitmer has been an antagonist from the minute she started doing our stay at home orders. She also prevented Michigan for 10 days from having hydroxychloroquine. Then she added on excessive stay at home orders.
1251220765397016576,1,Rita Wilson tells of 'extreme side effects' of experimental Covid-19 drug chloroquine https://t.co/9URohswwea
1251680855564697605,1,"@ScryingGlass @RockyMountViews @mattstonephotog @GovAndyBeshear 1. There is a 20% hospitalization rate with this disease. That's phenomenally high. That's why we're social distancing. 
2. Hydroxychloroquine is not a cure or a preventative. Every recent trial has ended due to uselessness or negative side effects. Please get better at math."
1251681157852340224,1,Hydroxychloroquine and Other Autoimmune Drugs Don’t Protect From  Coronavirus. No kidding FOX  LIAR Fall short as even Pretend Quacks expect a higher fake quality than this.  https://t.co/kk6bqd40wY
1251681355118903296,2,Chloroquine Is a Potent Inhibitor of SARS Coronavirus Infection and Spread - PubMed https://t.co/zQyW0htfEl
1251681455140417537,1,"Hydroxychloroquine, an antimalarial drug that some people have taken to prevent or treat Covid-19, doesn’t fully protect against infection, early data suggest https://t.co/mOm1Vg72CC"
1251681736246702080,2,"@TomFitton Fox News should lead the nation going back to work! Call all their staff back to the building and give them all hydroxychloroquine and azithromycin to protect them from Covid-19.  Show the country that everyone can go back to work. 

https://t.co/CLFP0rTKWK"
1251681808078569474,1,Trump touted Malaria drugs Chloroquine and hydroxychloroquine fail to help coronavirus patients in controlled studies - https://t.co/bOiDrJkF95
1251687121796116482,2,"@gatewaypundit @FoxNews @JonScottFNC If I get diagnosed with covid19, I will demand my doctor give me hydroxychloroquine/z-pack/zinc. 
My body, My choice!!
(thanks pro-abortion people for the slogan!)"
1251687395067559937,1,"⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️
Patients treated with CHLOROQUINE developed 
HEART ARRHYTHMIA in one trial 
and 
MIGRAINES and VISION LOSS in another

https://t.co/aMcvOO89hA"
1251691978619785218,2,"“Hydroxychloroquine rated 'most effective therapy' by doctors for coronavirus: Global survey”
https://t.co/zALzXz5rb8"
1255829973983801344,2,"@JoMichigan1 @donaldbroom @brhodes In God we Trust,not the Deep State or Evil Gates and his Vaccines that gave 400,000.00 India children polio...Nope, no thanks...these W.H.O. CDC ..Dr Fauci/ Berx,&amp;Gates are killers of Americans and the Republic...if they would of given them HydroxyChloroquine most would  be alive"
1255830213612748805,2,"@CindyKendrick11 @GreyBeard_Biker God we Trust,not the Deep State or Evil Gates and his Vaccines that gave 400,000.00 India children polio...Nope, no thanks...these W.H.O. CDC ..Dr Fauci/ Berx,&amp;Gates are killers of Americans and the Republic...if they would of given them HydroxyChloroquine most would  be alive"
1255835204662558721,2,"@afneil Yet, 2005 the earlier version of covid, another SARS, chloroquine cured the problem, plenty of study there. So, there, in all sincerity and honesty should be practically ZERO deaths from the anti-malarial drug curable (esp. w/zinc), already confirmed 15 years ago! NEGLIGENCE?"
1255835850983837703,2,Association of American Physicians and Surgeons: Hydroxychloroquine DOES HELP 91% of coronavirus patients and argue we should not wait for ‘controlled trials’ https://t.co/bXSn8c2dRz via @pamelageller
1255846844263010309,2,"Rag no news on Comey or #Biden and #Tara . You bad people you #California 

#ChinaLiedPeopleDied #Covid_19 #ChineseVirus #Hydroxychloroquine might saveU2  #ThursdayThoughts #ThursdayMotivation #MAGA  #ThursdayMorning https://t.co/GKCbZvgoOV"
1255847041131036678,0,"Ep #220 w @kkmessages 2 talk @SkepticZone, #trumpcovidfails &amp; #SatanicPanic, #womenleaders &amp; #CatholicNews, @EMA_News contra self-medication w #chloroquine, #5GCoronavirus craze X #Europe, @WHO_Europe helping Belarus vs #COVID19, @escepticos’ grant &amp; more https://t.co/sujlNCfgvG"
1255852032969379841,2,"New study from hard-hit Italy found that those Italians *already* on hydroxychloroquine for Lupus or Rheumatoid Arthritis did not come down with the coronavirus.Only 20 patients tested positive for COVID-19.That's 20 out of 65,000. No ICU, and NO ONE DIED! https://t.co/SMQMRSwEAE"
1255852276222214152,0,"There seems to be a race going on, between creating and approving a coronavirus vaccine and the truth about the success of the hydroxychloroquine treatment.

What can we do?"
1255852292152188928,2,"@eugenegu Their patients should be glad their doctors followed Trump's hunch because test results confirm #HydroxychloroquineAndAzithromycin is an effective and inexpensive treatment against #COVID Who's interests are being met by the lockdowns? #DonaldJTrump 
https://t.co/zsNLULXHhq https://t.co/mG8cAYtVP5"
1255852308820344834,2,It’s not expensive enough and won’t be considered bu Fauci.Chloroquine (CHQ) and Hydroxychloroquine (HCQ) are Effective Antivirals Against COVID-19 https://t.co/bbhcu6r5Wa #Qanon #WeAreTheNewsNow #FactsMatter #WWG1WGA #WakeUpAmerica #UnitedNotDivided #SaveAmerica #GreatAwakening
1255852619181981701,1,"It is incredibly sad that #Fauci had to make this statement. I am sure this is his attempt to avoid being attacked by #DonaldTrump for going against his #hydroxychloroquine 
Fauci says leak concerns fueled his White House revelation of Gilead drug results  https://t.co/1CjDyrtz6q"
1255852761616392193,0,Is it too much to expect a member of our useless media to as if hydroxychloroquine is among the meds being trialed in UK &amp; if so if there early indications. More important tha there Gotcha rot. https://t.co/8hQfyd20BW
1255852812312948736,2,@OHdeptofhealth Are Ohio physicians able to prescribe hydroxychloroquine to treat covid19 as a preventative measure and treatment?  https://t.co/htJCrXDLRg
1255852951261847552,2,"Turkey claims success treating COVID-19 with hydroxychloroquine, the drug touted by Trump - CBS News https://t.co/nCKm99EESJ via @GoogleNews"
1255857614812057609,1,@elonmusk If this the trend you showed with the “positive” results with the hydroxychloroquine to treat the  Covid19 I will highly doubt the relevance/accuracy of this “trend” to assess the point you are making.
1255858243819261958,0,@realDonaldTrump But what treatment is given in Sweden v others? #Hydroxychloroquine ? Plasma? Are sick covid19 patients in acute care facilities or nursing homes not equipped? Btw why is mercy leaving NY while active infection patients in nursing homes? wth?
1255858277126221826,1,@kfor @GovStitt spent $2 million Oklahoma tax dollars on hydroxychloroquine without any evidence the drug is effective against Covid. Come to find out it's not and is killing people. He should pay back our 2 million dollars. Wtf?? Punk.
1255858470454206465,2,Association of American Physicians and Surgeons: Hydroxychloroquine DOES HELP 91% of coronavirus patients and argue we should not wait for ‘controlled trials’ https://t.co/Lsvn4X25qL via @pamelageller
1254418142111174656,2,"@HaddadEffat @MAGA2ARIGHTS @2Disabled @Trey_VonDinkis @vetrissimo @Alex_Verbeek @Carver926 @Vernon27765584 @pjwilb @pjamesjp1 @YDdraigGoch12 @Goducks2003 @Israel_IsChosen @Squill_whispers @USMCSDI @patriot_of_Amer @MariaPinam27 @MarieAimee12 @marielSiviglia From 100% by the book doctor!! 

NOT USING 
#Hydroxychloroquine 
COULD BE 
***COSTING LIVES***

Something sinister is going on!! Proof!!! LISTEN starting about 15 min 

Coronavirus: Bad Science (Or Something Worse?) May Well Be Costing Lives https://t.co/5VXupxMBuw via @YouTube"
1254418272440721409,2,"Thousands of Doctors: Yes, Hydroxychloroquine Works Against Wuhan Coronavirus  ...https://t.co/qP8HDTkLuv"
1254418448802820096,1,"@cta506sandesh @imgyanendragiri The way you control the massacre of Kashmiris..there is no doubt in that endia is Hiding the real stats about Covid 19..Keep Your chloroquine to yourself ,we don't need that...Those who drink Cow urine need such medics 😂😂😁"
1254418897350152193,2,"I thought that Remdesivir had failed. What did I miss.
hydroxychloroquine on the other hand has proven to be completely effective but it's being withheld.
Criminally by Dr Fauxi and company if favor of a vaccine that will make billions for Gates and Dr Fauxi https://t.co/PBBrsD5RyC"
1254429664170344449,0,"In the world of #corona be someone's #hydroxichloroquine 

#corona
#sarcasticmemes 
#Memes 
#memsdaily
#desihumour 
#stupidthoughts
#jokes 
#IndiaFightsCorona 
#india
#Sarcastic"
1254434748098924544,1,@AP_FDAwriter @MMarchioneAP what report is being referenced here?  The warning comes as doctors at a New York hospital published a report that heart rhythm abnormalities developed in most of 84 coronavirus patients treated with hydroxychloroquine and the antibiotic azithromycin
1254435149913239553,1,Why people stick with Trump and Fox News—even when hydroxychloroquine and COVID-19 lies do harm https://t.co/5SiIp3vrPY
1254435640948768768,1,Canada warns against chloroquine use as coronavirus treatment https://t.co/VbCP6nuKUG https://t.co/0xIVx753He
1254438723824922630,2,"@SkyNews Without eradicating the Chinese Communist Party.
various viruses will follow, 
this virus is the CCP biological and chemical weapon.
the CCP is poisoning the world.
virus truths log in https://t.co/aWgKzG1GaW.👈The first to tell the world that hydroxychloroquine is a useful media"
1254438875314831363,2,"For decades #Hydroxychloroquine used successfully for ailments with far fewer side effects than most meds—arrhythmia ONLY in overdose. Then @POTUS shares encouragement for its effectiveness in critical #COVID19 patients, when USED AS RECOMMENDED and NOW @US_FDA puts warning on it https://t.co/PJcKG9Gjxu"
1254439428967337991,1,“Chloroquine and hydroxychloroquine can have serious side effects.” https://t.co/jWcuOnTHV1
1254439466581852160,2,"Got news kid! Most doctors who have prescribed hydrochloroquine for lifetime use don’t even do an EKG. It’s that safe. Used in Australia, France, Spain, and many other countries without a problem- for COVD19. Test data from China and France indicate safety and benefits.😎 https://t.co/Ik7ioPeHKU"
1250458459100852225,1,Hydroxychloroquine and Critically Ill Patients with COVID-19: The role of Healthcare Professionals. By @Joseph_Adedigba and Sarah Perou Hermans #COVID #coronavirus https://t.co/Ty5gJBrIcV
1250459062795481092,1,"@NatashaBertrand @CheriJacobus To quote a good friend, who happens to be  a microbiologist, when I asked him about #Hydroxychloroquine as a cure for #COVID19: ""it doesnt do shit"""
1250459117811949568,2,"Dr. Oz interviews Dr. Didier Raoult on  Hydrochloroquine Study Outcome 
2700 patients treated,  10 deaths.
#COVID19 
https://t.co/LH6e7nhKO1"
1250459130441216000,2,FDA says hydroxychloroquine and chloroquine can be used to treat coronavirus https://t.co/VWmYrKFcrA
1250459172476510208,2,Nursing home doctor says he successfully treated 39 coronavirus patients with hydroxychloroquine https://t.co/LXH4jlWkIw
1250459184782442496,2,"@truthstreamnews https://t.co/YBBqsIpCf0
Hydroxychloroquine mechanism of action against Coronavirus. Clinical studies. Media lies and deceit. Trump was right. #FireFauci"
1250459235017621505,2,@Muralik79739498 sir every hindustani knows that Indian Govt will show big heart and immediately send loads of Hydroxychloroquine with a regular excuse HUMANITY with no strings attached. https://t.co/nzDMJAjoCZ
1250459440949714944,2,"@Husslenomics @GovMikeDeWine There is treatment.  Doctors are treating #COVID19 with drugs used previously for MERS/SARS or hydroxychloroquine.  But @DrAmyActon doesn’t want to say that, wonder why?"
1250459537473015808,2,"@BDUTT https://t.co/YBBqsIpCf0
Hydroxychloroquine mechanism of action against Coronavirus. Clinical studies. Media lies and deceit. Trump was right. #FireFauci"
1250459616787365888,2,"@Meherr_ https://t.co/YBBqsIpCf0
Hydroxychloroquine mechanism of action against Coronavirus. Clinical studies. Media lies and deceit. Trump was right. #FireFauci"
1250459642074931204,2,"like we will believe a test done by China????Hydroxychloroquine does not clear coronavirus, but can alleviate symptoms, study says https://t.co/vPEe7uK6fz #FoxNews"
1250464591613579264,0,@C19Collective is hydroxychloroquine being given often to inpatient covid patients or do we need more studies on it?
1250464603865141248,1,Does Hydroxychloroquine Work? Drug Doesn’t Clear Covid-19 in Test - Bloomberg tRump isn’t a Doctor just a carnival Barker trying to sell snake oil for his own families profit https://t.co/Nfa9ubQAKn
1250464838716755968,2,"@NoahFromson @GovWhitmer @wzzm13 https://t.co/YBBqsIpCf0
Hydroxychloroquine mechanism of action against Coronavirus. Clinical studies. Media lies and deceit. Trump was right. #FireFauci"
1250465014684639234,0,"@MrJones_tm @VSchloredt China has a different drug they are promoting. They will profit from it so don't want the hydrochloroquine
to be the first choice."
1250465065154662401,2,"Unpopular opinion:
Given that Pak has requested India for #Hydroxychloroquine tablets, India should help without any conditions.
A global #pandemic shouldn't become a playground to fight for issues that are nothing in front of this pandemic. 
#COVID19Pandemic"
1250465459171926018,0,@seanhannity Now how is he suppose to get his death numbers up Sean? I’m guessing that  @realDonaldTrump has the names of states &amp; cities who prescribed #Hydroxychloroquine cocktail &amp; those who refused or withheld. It will be interesting to see which ones did better. #coronavirus
1250465492692881411,2,"@scruten_eyes @AndrewScheer @HaveWeAllGoneM1 CANADA #HYDROXYCHLOROQUINE - 
Question … if we have a cure why do we need a vaccine?? 

A compilation of evidence on hydroxychloroquine and azithromycin in treatment of COVID-19
Updated April 10, 2020
https://t.co/GKNSNXvD2K"
1250481838235287553,1,"""This provides evidence that hydroxychloroquine does not apparently treat patients with Covid 19,"" said Dr. Paul Offit, an infectious disease specialist. ""Even worse, there were side effects caused by the drug -- heart toxicities that required it be discontinued."" https://t.co/YNlvLGSrGJ"
1250481863245869057,2,@mmckillop @nathanfenno @LATimesklein Go on about our normal lives and if you get sick you stay home for awhile. Take z pac and chloroquine and move on with your life.
1250481879972589568,0,@ImtiazMadmood the reason why whole of china ws nt impacted because they already have the vaccine this is all hogwash. they are nt happy with india gaining by sending#hydroxychloroquine so they are gonna come up with the vaccine now
1250470279068782592,0,"""Raoul suggests that using a treatment based on chloroquine (a common and inexpensive anti-malaria treatment) could be efficient for a lot of people infected by COVID-19. The health ministry, however, seems to be very cautious of—if not hostile to—this treatment"""
1250470479586091008,0,EXCLUSIVE: Dr. Oz Discusses The Hydroxychloroquine Study Outcome With Dr.Didier Raoult https://t.co/WbnjqM6RA4 via @YouTube #Coronavirus #Health #Virus #Covid_19 #COVID19 #Chloroquine #Hydroxychloroquine #France
1250470761044652033,1,"@ellen14957342 @authorbncarman @amywojsbu @real_defender @realDonaldTrump If we're very close to a vaccine, why are people still dying from Covid and why are we using lupus patients medication hydroxychloroquine to fight it despite its unproven test?"
1250470878778806274,1,@Benaskren But ben chloroquine doesn’t treat the corona virus it just help to reduce the inflammatory effect of the body in cases@of coronavirus
1250471067078008832,1,A shipment of hydroxychloroquine has been sent to the Republican governor in South Carolina I feel so sorry for those people who are going to die from hydroxychloroquine not just Covid19 😞 https://t.co/wrM3hEPwm9
1250475433268781056,1,French study finds hydroxychloroquine doesn't help patients with coronavirus https://t.co/A6eff73yDI #mustread #feedly
1250475525665181701,1,Hyped Malaria Pill Doesn’t Help Clear Coronavirus in Study #hydroxychloroquine https://t.co/cjF6UQmOaR
1250475689070952449,2,"Coronavirus (C) Covid-19 (C) Case (C) Confirmed (C) Confinement (C)  Contamination (C) Curfew (C) The most serious is: Cemetery (C) Coffin (C) The possible drug is: Chloroquine (C) it comes from: China (C) 😭😭
Bt the real cure is *Christ (C)*

https://t.co/plJWpmy1cw https://t.co/zYxlYdC9H9"
1250475878162849792,2,"No time for that in the Middle of a  PANDEMIC, we Know By Doctors Own Testimony that Hydrochloroquine +Z- pak work Against The Wuhan Coronavirus.... This Saves Lives Right Now.. not 2 years from Now. How many people Do these Political Hacks want to die While they Play with this? https://t.co/9psFrqWgM3"
1250475941245210624,0,Gov. Noem announces statewide clinical trial of Hydroxychloroquine to fight #COVID19 https://t.co/b8dHMncteH via @FacebookWatch
1250475979245383680,0,I just published Is Chloroquine and Hydroxychloroquine really the solution for the Coronavirus? https://t.co/4gX96elOvq
1250476024900583426,0,"CIA Warned Employees In March Against Hydroxychloroquine, While Some COVID Patients Say It Saved Their Lives https://t.co/W3FuZJ30cD"
1250476100456595458,1,"@THErealDVORAK No evidence of clinical efficacy of hydroxychloroquine in patients hospitalized for COVID-19 infection with oxygen requirement: results of a study using routinely collected data to emulate a target trial

https://t.co/MPVre6acSy"
